,dice,presision,recall
before_mean,0.7379075058212122,0.7479938637661616,0.9184784213176767
before_std,0.36864181337987834,0.3613345413018929,0.2046787983033494
after_mean,0.8626121008787879,0.8673475551464648,0.9305020759898989
after_std,0.2605338559534683,0.24902202389552108,0.17869154992103928
difference,-0.1247045950575757,-0.11935369138030316,-0.012023654672222217
