Epoch,Time
1,976.0608875751495
2,937.4917404651642
3,936.0666480064392
4,937.5839846134186
5,937.185964345932
6,936.0319607257843
7,935.9289729595184
8,937.3901422023773
9,935.7768914699554
10,935.6088578701019
11,937.0445144176483
12,935.7746143341064
13,935.6268789768219
14,935.6061823368073
15,937.0647928714752
16,935.7507393360138
17,934.1957821846008
18,933.2615864276886
19,934.5640294551849
20,932.6611545085907
21,933.0777385234833
22,932.8322646617889
23,932.9702706336975
24,934.36891913414
25,933.0858931541443
26,934.5605208873749
27,932.8605811595917
28,933.0514445304871
29,934.1407468318939
30,934.0362474918365
31,932.7976851463318
32,932.802004814148
33,932.8850724697113
34,934.2179322242737
35,933.7602815628052
36,933.1858050823212
37,934.1810069084167
38,932.9304308891296
39,932.7048463821411
40,934.419516324997
41,932.4966933727264
42,932.6412632465363
43,932.6953771114349
44,932.7759418487549
45,932.7464647293091
46,934.3593842983246
47,932.6826512813568
48,932.779953956604
49,933.4043850898743
50,932.7960252761841
51,932.6806557178497
52,934.1046528816223
53,933.8721272945404
54,932.3887429237366
55,932.8257880210876
56,932.5268306732178
57,934.0850009918213
58,932.365375995636
59,932.5919439792633
60,932.7969048023224
61,932.7368748188019
62,932.4778425693512
63,932.6778020858765
64,934.3475804328918
65,932.750563621521
66,932.5763397216797
67,932.6493408679962
68,932.6990256309509
69,932.4963340759277
70,932.6148383617401
71,932.6975991725922
72,932.7444398403168
73,932.5636007785797
74,932.4591009616852
