Epoch,Time
1,683.4012949466705
2,646.0392026901245
3,645.797333240509
4,645.9265172481537
5,646.0913488864899
6,645.314713716507
7,645.9701159000397
8,644.7404732704163
9,644.6528458595276
10,645.6346573829651
11,644.7550041675568
12,645.7044804096222
13,644.4855399131775
14,645.3573968410492
15,645.4138128757477
16,644.4637062549591
17,644.6511681079865
18,645.0699887275696
19,644.3205552101135
20,644.8364179134369
21,644.5618789196014
22,644.4225010871887
23,644.5671353340149
24,644.9783232212067
25,644.9729778766632
26,644.8643515110016
27,645.8185563087463
28,645.3188934326172
29,645.1835360527039
30,645.4036240577698
31,646.2756190299988
32,644.8646750450134
33,644.7111558914185
34,644.6642460823059
35,644.7244658470154
36,644.8759245872498
37,644.8054203987122
38,644.7725703716278
39,644.9212086200714
40,645.0542521476746
41,644.9338881969452
42,644.4610271453857
43,644.6588709354401
44,644.8839194774628
45,646.0857036113739
46,644.6835498809814
47,644.6952884197235
48,644.6766269207001
49,644.8446731567383
50,644.435733795166
51,644.446702003479
52,644.5415105819702
53,644.5824027061462
54,644.5533607006073
55,644.8686654567719
56,645.7593593597412
57,644.5614430904388
58,644.7135627269745
59,644.8504509925842
60,644.8277671337128
61,644.7226274013519
62,644.8308637142181
63,644.8466534614563
64,645.8591849803925
65,644.5996172428131
66,644.5607583522797
67,645.2444591522217
68,644.6354279518127
69,644.649327993393
70,644.8359680175781
71,644.8449549674988
72,644.874237537384
73,644.5466907024384
74,644.9544520378113
75,644.3518493175507
76,644.7785511016846
77,644.7742638587952
78,644.4631428718567
79,644.3325755596161
80,644.7248914241791
81,645.8203184604645
82,644.6944041252136
83,644.6800863742828
84,644.7989263534546
85,645.7646069526672
86,644.7289986610413
87,644.7954659461975
88,644.8116652965546
89,644.7558119297028
90,644.689163684845
91,644.6715700626373
92,644.6056833267212
93,644.7144727706909
94,644.7024075984955
95,644.6995875835419
96,644.8487637042999
97,644.4318947792053
98,644.3921003341675
99,644.4399268627167
100,644.6622910499573
101,644.6829335689545
102,644.7315843105316
103,644.4177782535553
104,644.5299029350281
105,644.8616554737091
