,dice,presision,recall
before_mean,0.6494467290732324,0.6598042642752524,0.9308473994393939
before_std,0.4116257779536894,0.40424427031015475,0.20347589005871303
after_mean,0.7630185247393163,0.7627047507222221,0.9384005851282051
after_std,0.35841975540585785,0.35309089879358185,0.15934204865214072
difference,-0.11357179566608389,-0.1029004864469697,-0.007553185688811248
