Epoch,Time
1,954.189704656601
2,916.9950881004333
3,917.1080660820007
4,916.8624415397644
5,915.6883795261383
6,916.9276280403137
7,915.5599789619446
8,915.4670689105988
9,916.824369430542
10,915.4953894615173
11,916.3994767665863
12,916.6638152599335
13,915.3600542545319
14,915.3720860481262
15,915.3602449893951
16,915.0641677379608
17,916.6678564548492
18,915.2277324199677
19,915.2057554721832
20,915.0155119895935
21,916.4205090999603
22,915.1883964538574
23,915.0359194278717
24,915.1024513244629
25,916.430650472641
26,915.001354932785
27,916.139927148819
28,914.9474029541016
29,916.3028893470764
30,914.8767926692963
31,914.9439179897308
32,916.0754995346069
33,915.1013958454132
34,917.2566246986389
35,916.6749901771545
36,916.3969991207123
37,916.4977192878723
38,917.3343048095703
39,916.9953582286835
40,916.3072917461395
41,917.6765604019165
42,916.9492540359497
43,916.9214935302734
44,916.6484911441803
45,916.6522717475891
46,916.94500041008
47,916.3588359355927
48,916.79611992836
49,916.7781286239624
50,916.5663652420044
51,916.4715666770935
