,dice,presision,recall
before_mean,0.8710625664646464,0.9250293455555555,0.891353512429293
before_std,0.2688031121936272,0.16051455306362525,0.2670705357504429
after_mean,0.9315314337179488,0.9547393352991453,0.9279835770940171
after_std,0.15594387439137858,0.09542279516477895,0.17777210528978568
difference,-0.06046886725330236,-0.02970998974358985,-0.03663006466472418
