Epoch,Time
1,681.9909417629242
2,645.1368131637573
3,645.6628324985504
4,644.0012028217316
5,645.392692565918
6,645.52321600914
7,644.1677947044373
8,645.51504945755
9,645.3251221179962
10,645.3509247303009
11,645.7628781795502
12,644.6960692405701
13,644.2934255599976
14,644.2244021892548
15,645.1930110454559
16,644.055127620697
17,644.0555992126465
18,644.6175403594971
19,644.331291437149
20,644.7104756832123
21,644.2682921886444
22,645.3160119056702
23,643.9296441078186
24,644.9033579826355
25,643.8793828487396
26,643.8201706409454
27,643.7056429386139
28,643.4136033058167
29,643.5905573368073
30,643.5390207767487
31,643.6863510608673
32,643.8468017578125
33,643.5744576454163
34,643.6547169685364
35,643.7554261684418
36,643.646909236908
37,643.8051152229309
38,643.6649842262268
39,643.5791599750519
40,643.6477210521698
41,643.5873556137085
42,644.864618062973
43,643.5061874389648
44,643.6371219158173
45,643.6637818813324
46,643.6507551670074
47,643.5787470340729
48,643.5789754390717
49,643.777672290802
50,643.58638048172
51,643.5195226669312
52,643.5191526412964
53,643.4236900806427
54,643.6033165454865
55,643.5142533779144
56,644.4336922168732
57,643.6072516441345
58,644.698734998703
59,643.619225025177
60,643.6572766304016
61,643.6429626941681
62,643.5924515724182
63,644.7188551425934
64,644.5625197887421
65,643.7474780082703
66,643.5968799591064
67,643.6614189147949
68,644.8342015743256
69,643.7677974700928
70,643.6484370231628
71,643.6702902317047
72,643.5873959064484
73,643.7237894535065
74,643.3821284770966
75,643.4831335544586
76,643.6447288990021
77,643.8000547885895
78,643.6920914649963
79,644.6835381984711
80,643.7046976089478
81,643.4061298370361
82,643.5492835044861
83,643.371018409729
84,643.3160374164581
85,643.4697895050049
86,643.3852553367615
87,643.67453956604
88,643.7084488868713
89,643.6255359649658
90,643.529088973999
91,644.6362278461456
92,643.742546081543
93,643.7985100746155
94,643.5740432739258
95,644.722418308258
96,643.5423142910004
97,643.814549446106
98,643.8068866729736
99,643.5283756256104
100,643.6216826438904
101,644.5899467468262
102,643.4064807891846
103,643.441677570343
104,643.5428202152252
105,643.7710826396942
106,643.6266202926636
107,643.5814044475555
108,643.4189124107361
109,643.4089748859406
110,643.389274597168
111,643.423779964447
112,643.4863173961639
113,643.8101806640625
114,644.6799175739288
115,643.6599447727203
116,643.6562430858612
117,643.5965547561646
118,643.777829170227
119,643.8697984218597
120,643.7766571044922
121,643.8328657150269
122,643.7728118896484
123,643.5192718505859
124,643.7557435035706
125,643.7766752243042
126,643.5527143478394
127,643.669517993927
128,643.5434865951538
129,643.6080935001373
130,643.7977931499481
131,643.5236427783966
132,643.6268365383148
133,643.8280584812164
134,643.5760173797607
