Epoch,Time
1,489.3462977409363
2,464.66981506347656
3,464.58507680892944
4,464.55949449539185
5,464.5185315608978
6,464.5112638473511
7,464.73976278305054
8,464.7095777988434
9,464.7262134552002
10,464.681720495224
11,464.7069003582001
12,464.7568550109863
13,464.7700181007385
14,464.7492434978485
15,464.71060705184937
16,464.41033577919006
17,464.39734721183777
18,464.05285358428955
19,464.2308552265167
20,464.59950971603394
21,464.274777173996
22,464.62193155288696
23,464.29501008987427
24,464.25323843955994
25,464.5334885120392
26,464.7035689353943
27,464.2315957546234
28,464.31010484695435
29,464.31087923049927
30,464.54028940200806
31,464.3418695926666
32,464.56556487083435
33,464.610720872879
34,464.56338810920715
35,464.26697850227356
36,464.57778239250183
37,464.2591462135315
38,464.2572731971741
39,464.7015423774719
40,464.2985517978668
41,464.61492824554443
42,464.568913936615
43,464.2002305984497
44,464.247572183609
45,464.1544442176819
46,464.2486400604248
47,464.17851185798645
48,464.6636929512024
49,464.3715455532074
50,464.6836607456207
51,464.3285014629364
52,464.28811407089233
53,464.2715747356415
54,464.26758790016174
55,464.73153352737427
56,464.6170938014984
57,464.19649863243103
58,464.25680685043335
59,464.19863080978394
60,464.010395526886
61,464.2472836971283
62,464.003723859787
63,464.3002915382385
64,464.33360481262207
65,464.72246837615967
66,464.1776211261749
67,464.32478880882263
68,464.32520818710327
69,464.1989641189575
70,464.30064272880554
71,464.2521550655365
72,464.6197671890259
73,464.70961356163025
74,464.2472162246704
75,464.38879466056824
76,464.2973039150238
77,464.25551414489746
78,464.2652838230133
79,464.16948342323303
80,464.5941233634949
81,464.22506833076477
82,464.1206591129303
83,464.2618741989136
84,464.237606048584
85,464.26139283180237
86,464.1772756576538
87,464.23955035209656
88,464.2212564945221
89,464.56518483161926
90,464.58621978759766
91,464.242644071579
92,464.5982267856598
93,464.25549721717834
94,464.2816126346588
95,464.22543001174927
96,464.1837682723999
97,464.2507243156433
98,464.152291059494
99,464.22123193740845
100,464.5186719894409
101,464.2046146392822
102,464.2546968460083
103,464.2764620780945
104,464.1554458141327
105,464.1211462020874
106,464.2243456840515
107,464.52888917922974
108,464.4820969104767
109,464.20298624038696
110,464.11387157440186
111,464.05634331703186
112,464.1790454387665
113,464.2219111919403
114,464.0565083026886
115,464.7360680103302
116,464.0619719028473
117,464.4760844707489
118,464.1002743244171
119,464.16456174850464
120,464.06617736816406
121,464.1547589302063
122,464.1813817024231
123,464.2017545700073
124,464.15060114860535
125,464.0199339389801
126,464.107403755188
127,463.9137830734253
128,463.9751019477844
129,463.94727087020874
130,463.95610094070435
131,463.9737973213196
132,463.9740734100342
133,463.97322607040405
134,464.10432505607605
135,464.0071110725403
136,463.992520570755
137,463.8897314071655
