,dice,presision,recall
before_mean,0.885778039080808,0.9559110336717171,0.9201376824292928
before_std,0.2986591894972825,0.18313854463450902,0.2556265676443387
after_mean,0.9212295527393162,0.9868943674358974,0.9294283562008547
after_std,0.2487040970077782,0.08754006713543648,0.2374710138754273
difference,-0.03545151365850818,-0.030983333764180276,-0.009290673771561897
