Epoch,Time
1,748.6135005950928
2,710.6789398193359
3,709.6081767082214
4,710.9345722198486
5,710.559752702713
6,709.6173527240753
7,709.6427247524261
8,710.7778830528259
9,710.8889276981354
10,709.8384947776794
11,709.821528673172
12,709.5204055309296
13,709.8362708091736
14,709.8207006454468
15,709.8256690502167
16,709.7541375160217
17,709.7350103855133
18,709.6180970668793
19,709.7396149635315
20,709.7670574188232
21,709.6785249710083
22,709.6320674419403
23,709.7266993522644
24,709.8181433677673
25,709.7686679363251
26,709.5954730510712
27,709.4952528476715
28,709.5728600025177
29,709.4083287715912
