,dice,presision,recall
before_mean,0.8779697078106061,0.8771835595732324,0.9696653208232323
before_std,0.27685957471809514,0.27507123408378137,0.13518289895127733
after_mean,0.9263723158585858,0.9416840276414142,0.9546149712626263
after_std,0.20999014174804623,0.1890926682954708,0.151231632543408
difference,-0.04840260804797969,-0.06450046806818188,0.015050349560606024
