,dice,presision,recall
before_mean,0.8001863763352631,0.9593457496315789,0.7904464135936843
before_std,0.3322993628058294,0.07028681877809309,0.3381198320477292
after_mean,0.8388863092978948,0.9182882294052631,0.8105914059763157
after_std,0.2676253807384094,0.20318402331465196,0.2841077602733562
difference,-0.038699932962631634,0.04105752022631581,-0.020144992382631455
