,dice,presision,recall
before_mean,0.7617202046778283,0.7832098906687373,0.9207720227313132
before_std,0.36319931437383113,0.3375192640198705,0.21808826397601075
after_mean,0.9143704653232323,0.9467612828787879,0.9226240801010102
after_std,0.18940835849046048,0.10383748140680686,0.1984809198153894
difference,-0.152650260645404,-0.16355139221005066,-0.0018520573696969578
