,dice,presision,recall
before_mean,0.7110428874352632,0.9076790267578948,0.7198838795694736
before_std,0.3910418728961785,0.21726826636772126,0.39285992586753976
after_mean,0.787170206531579,0.9343017934210527,0.7556424924684211
after_std,0.30354748099602247,0.12410445428592368,0.3383760687727939
difference,-0.07612731909631576,-0.026622766663157882,-0.03575861289894744
