Epoch,Time
1,745.2498829364777
2,707.7195601463318
3,707.9263966083527
4,706.8551170825958
5,708.1434662342072
6,707.210001707077
7,707.1469020843506
8,707.0257420539856
9,708.5210378170013
10,707.320663690567
11,707.1159880161285
12,707.2754712104797
13,707.2433331012726
14,707.0222723484039
15,707.1244337558746
16,708.3866155147552
17,707.1290018558502
18,708.0808706283569
19,708.1692457199097
20,707.4427182674408
21,707.0044734477997
22,707.1836955547333
23,707.455046415329
24,708.0831098556519
25,707.2027378082275
26,706.915602684021
27,706.812650680542
28,706.7692759037018
29,706.6708693504333
30,706.6780717372894
31,706.7775247097015
32,706.717925786972
33,706.6726105213165
34,707.8651235103607
35,706.4428086280823
36,706.5615422725677
37,706.2095046043396
38,706.6265494823456
39,706.1238343715668
40,707.1817169189453
41,706.306010723114
42,706.1973025798798
43,706.2809262275696
44,706.2374105453491
45,706.3815875053406
46,706.1978418827057
47,706.1691925525665
48,706.1648967266083
49,706.17920088768
50,706.2886462211609
51,706.0978965759277
52,706.3281149864197
53,706.0581741333008
54,706.2091283798218
55,705.9907605648041
56,706.2863299846649
57,706.1718742847443
58,706.266190290451
59,706.3369965553284
60,706.307368516922
