,dice,presision,recall
before_mean,0.8226867788878948,0.9144702654894739,0.8327999061352632
before_std,0.2881009974380408,0.15783446267489362,0.28868848548619
after_mean,0.864247074763158,0.923360667631579,0.8566843876263158
after_std,0.2278407411857803,0.1365568344344887,0.24862748558058634
difference,-0.04156029587526322,-0.008890402142105125,-0.0238844814910526
