epoch;dice_coef;hausdorff_distance;loss;precision;recall;val_dice_coef;val_hausdorff_distance;val_loss;val_precision;val_recall
0;0.27708879113197327;0.14540810883045197;0.7289763689041138;0.311352014541626;0.33010774850845337;0.4586959481239319;0.057723212987184525;0.8380956649780273;0.7770593762397766;0.5691701769828796
1;0.4844725728034973;0.06780606508255005;0.5162383913993835;0.5325129628181458;0.48054423928260803;0.22861690819263458;0.11939734220504761;0.7714866995811462;0.22664275765419006;0.7386347651481628
2;0.5581672787666321;0.05642421543598175;0.44227635860443115;0.5991384983062744;0.554600179195404;0.5958141684532166;0.04616422578692436;0.6384685635566711;0.6968409419059753;0.7498161792755127
3;0.6167125105857849;0.049132902175188065;0.38357338309288025;0.6694499850273132;0.5987747311592102;0.5864638686180115;0.04379779472947121;0.5132805109024048;0.6324748992919922;0.8088660836219788
4;0.640666663646698;0.04732108116149902;0.35955286026000977;0.6786742210388184;0.6331073641777039;0.32127150893211365;0.0631929412484169;0.6792376637458801;0.31326648592948914;0.8263673782348633
5;0.6558206081390381;0.04568220302462578;0.3444187045097351;0.6897516846656799;0.6493927836418152;0.44459882378578186;0.043451469391584396;0.5689623355865479;0.44775429368019104;0.8611538410186768
6;0.6923243999481201;0.041175276041030884;0.3078460693359375;0.7280011773109436;0.6804683804512024;0.5424773693084717;0.04028221219778061;0.524108350276947;0.5533828139305115;0.8578657507896423
7;0.6710557341575623;0.04352308437228203;0.32911014556884766;0.7115374207496643;0.6586151123046875;0.6811729669570923;0.04187772050499916;0.3648170530796051;0.791111171245575;0.759820282459259
8;0.711153507232666;0.038680292665958405;0.28898143768310547;0.7494316697120667;0.6949012279510498;0.3625842332839966;0.048155173659324646;0.6377005577087402;0.40142056345939636;0.8298770785331726
9;0.698988676071167;0.03963206708431244;0.3011171817779541;0.7369422912597656;0.6847867965698242;0.6185614466667175;0.0371430404484272;0.41752177476882935;0.653798520565033;0.8366163372993469
10;0.7274413108825684;0.03664044290781021;0.27265921235084534;0.766323983669281;0.7084144949913025;0.757953941822052;0.03421815112233162;0.24788165092468262;0.7821786999702454;0.8597497940063477
11;0.7256011962890625;0.037016578018665314;0.27451348304748535;0.7577292323112488;0.7138248682022095;0.3632054924964905;0.05383536219596863;0.6368120908737183;0.36245787143707275;0.8667047619819641
12;0.7366235256195068;0.035662077367305756;0.26347213983535767;0.768984317779541;0.7232196927070618;0.6806178092956543;0.03558212146162987;0.3295457661151886;0.7542257905006409;0.8036127686500549
13;0.7350462675094604;0.03565824776887894;0.26503971219062805;0.7649595737457275;0.7249208092689514;0.6999538540840149;0.03904850408434868;0.3212609589099884;0.801693856716156;0.7700816988945007
14;0.743589460849762;0.034886449575424194;0.25650012493133545;0.7732357382774353;0.7315014600753784;0.46768689155578613;0.03501160442829132;0.536440908908844;0.49384909868240356;0.8544903993606567
15;0.7478441596031189;0.03462190926074982;0.25224676728248596;0.7774785161018372;0.7362603545188904;0.6724264621734619;0.03407149389386177;0.33968329429626465;0.7022912502288818;0.8488828539848328
16;0.757960319519043;0.03365469351410866;0.24215857684612274;0.7860960364341736;0.7454465627670288;0.7517671585083008;0.03445585072040558;0.25512024760246277;0.8205723762512207;0.8109133243560791
17;0.755793035030365;0.03416551649570465;0.24430041015148163;0.7866405844688416;0.7413284182548523;0.7161763310432434;0.03335556387901306;0.2951306700706482;0.7728975415229797;0.8283948302268982
18;0.7627866268157959;0.03238574042916298;0.2372998148202896;0.7877881526947021;0.7531188130378723;0.5863490104675293;0.03257305175065994;0.4228913187980652;0.6033625602722168;0.8680822849273682
19;0.7727531790733337;0.03156867250800133;0.22730420529842377;0.7981743216514587;0.7607893943786621;0.738315224647522;0.03161831945180893;0.3144645392894745;0.7853552103042603;0.839396059513092
20;0.7681871056556702;0.031548842787742615;0.23188310861587524;0.7974688410758972;0.7539657354354858;0.6116325855255127;0.03258782997727394;0.39574089646339417;0.6563188433647156;0.8428310751914978
21;0.77264004945755;0.031002623960375786;0.22742614150047302;0.8010837435722351;0.7584477066993713;0.67817622423172;0.03605275973677635;0.3361847996711731;0.7159940004348755;0.8300869464874268
22;0.7738970518112183;0.030745847150683403;0.22616375982761383;0.8042683005332947;0.7596659064292908;0.7613859176635742;0.03369567170739174;0.24577641487121582;0.8388726711273193;0.809581995010376
23;0.7780712246894836;0.030465563759207726;0.22201305627822876;0.8044370412826538;0.7655434012413025;0.7789283990859985;0.03133421391248703;0.2259051501750946;0.8124039173126221;0.8588583469390869
24;0.7784151434898376;0.030423365533351898;0.22165623307228088;0.8093260526657104;0.7622676491737366;0.632971465587616;0.03437698259949684;0.3857520520687103;0.6599113345146179;0.8521143198013306
25;0.7865360975265503;0.02978651225566864;0.2135215401649475;0.8118119239807129;0.7738103866577148;0.7404513955116272;0.0311104878783226;0.2630990445613861;0.7864505052566528;0.8420566916465759
26;0.7835230827331543;0.029533665627241135;0.21654103696346283;0.8068740367889404;0.7721073031425476;0.6435825824737549;0.030573859810829163;0.3617899417877197;0.6835918426513672;0.8507675528526306
27;0.7915921211242676;0.02886020392179489;0.2084631323814392;0.8175256252288818;0.7770958542823792;0.7999863624572754;0.03199570253491402;0.20981383323669434;0.8680552840232849;0.8204411864280701
28;0.788010835647583;0.02917107194662094;0.2120351791381836;0.8141090273857117;0.7748490571975708;0.554933488368988;0.03916887193918228;0.450406938791275;0.5939028859138489;0.8308746218681335
