loss,precision,recall,dice_coef,hausdorff_distance,val_loss,val_precision,val_recall,val_dice_coef,val_hausdorff_distance,time
0.5476383489676011,0.42169560065421346,0.6568777211583577,0.47953271939753533,0.13890623627469326,0.4285541647160896,0.6293041669961178,0.5910281678943923,0.6021395610137419,0.06625703923554734,224.9971945285797
0.5476383489676011,0.42169560065421346,0.6568777211583577,0.47953271939753533,0.13890623627469326,0.4285541647160896,0.6293041669961178,0.5910281678943923,0.6021395610137419,0.06625703923554734,224.9971945285797
0.3382530596393805,0.5957537807715245,0.7353781434970025,0.6535671544380677,0.0651546336662693,0.3568539633744895,0.5766508856205025,0.7166497037567273,0.634410243744802,0.0634215698398725,206.27390789985657
0.2851597040318526,0.6412950670489899,0.7840393515733572,0.7025013948098208,0.05896972867254263,0.3214531886306676,0.6777546539752171,0.7105311337444518,0.6895703014099237,0.059355310625349635,206.29178309440613
0.25559998219593977,0.6711963784236175,0.8100154176736489,0.7311454106599856,0.05560025852173567,0.32068378297668515,0.7203605162976968,0.6919038711172162,0.7018110008552821,0.0567071937927694,206.2813048362732
0.2288669384442843,0.6995434466080788,0.831492768571927,0.757660429370709,0.05167474562349992,0.290454636694807,0.7174062132835388,0.7333962790893785,0.7220626497509504,0.05661521590493544,206.23617815971375
0.2124908319172951,0.7169469567445609,0.8453148354322483,0.7738105511818176,0.049639421333678255,0.33771572472772216,0.7235902656208385,0.6689179967148136,0.6910100759881915,0.058883308931583105,206.16887187957764
0.19563171241718988,0.7356242384666052,0.8590895370031014,0.7907661857513281,0.0474335486929004,0.302891018188963,0.6980992948467081,0.7269133579249334,0.7081783290463265,0.05609364890389972,206.34753847122192
0.18389958038161963,0.7485933171632962,0.8684027643539967,0.8026055807486558,0.04575144437690958,0.3256125169420483,0.7992415241520814,0.6602354144508188,0.718591404081595,0.05253262637239514,206.1666157245636
0.17187927009012455,0.7623351142192498,0.8781227794977334,0.8148236973927572,0.043894372679866275,0.2694078598811169,0.7070051022250243,0.7705760583131,0.733689252776329,0.052268024082436707,206.14344573020935
0.16817499744968537,0.7655587722093631,0.8815597573151955,0.8182248933957174,0.04348609056323767,0.28593162469791644,0.7003404243726923,0.7505140999952952,0.7204179107540786,0.05543355837539591,206.198974609375
0.16498235045717313,0.7683892197333849,0.884634657165943,0.8211806545654933,0.04330281108044661,0.29164046222212336,0.7817403562743255,0.7085673787979164,0.739736000696818,0.051410486018567375,206.24237489700317
0.14814521315961313,0.7883314910607461,0.8975321000203108,0.8384630871888918,0.04023889944864771,0.28879207816689906,0.7957532929651665,0.7073331883158347,0.7451429499520196,0.0505487932023978,206.13893222808838
0.14640084421978547,0.7882557850617629,0.9000678099882908,0.8396044648610629,0.040313250578653356,0.33002207511001164,0.7966485869402837,0.657583533212392,0.7162669037628655,0.053589670326222076,206.2385094165802
0.1409804420497937,0.7951285085616968,0.9040627737075855,0.8453184809440222,0.03938543504247299,0.2570764503695748,0.7120223918346443,0.7851136064890659,0.7433466092504636,0.05420709117268673,206.3017613887787
0.13400196498021102,0.8032281723542091,0.9095235502872712,0.8524379720290501,0.038206819170274034,0.2742346818699981,0.7802743481265174,0.7313415600795938,0.7517770887023271,0.050076134879179675,206.28461360931396
0.13341163617487137,0.8038640870497777,0.9101187440829399,0.8529296548702778,0.03836888702204212,0.2919861865465087,0.7892888275661853,0.7067990784693245,0.7418528400888347,0.05116047999925084,206.29265689849854
0.12546517101044838,0.8123086246924522,0.9168294847775729,0.8608188658188551,0.03698882926494265,0.275776592167941,0.7727366746074021,0.7328348323853329,0.7490986088911692,0.05092290984560745,206.2187385559082
0.1216233755915593,0.8170674910912147,0.9198648089781786,0.8648599779758698,0.03629181931893795,0.2960377789356492,0.8283950376390207,0.6887656329858183,0.7486819296774238,0.04885001200241874,206.21613574028015
0.11923150090643993,0.8200562371657445,0.921521691710521,0.8673612585434547,0.03612201393653567,0.26946256219437625,0.7825520547351452,0.7365437460066092,0.7560272111435129,0.051226613346976466,206.19337606430054
0.11508726059244229,0.8242603911803319,0.9252756947126144,0.8713453343281379,0.035383076008218224,0.2764950987666544,0.7898433702160613,0.7261180001677889,0.7535400763906613,0.04949324297709296,206.1651532649994
0.11341812272484486,0.8264074461582379,0.9265516459177702,0.8731222822880134,0.03513499225418155,0.2879537129492471,0.7928847146756721,0.7117920182269029,0.7468151161164949,0.050344768422420576,206.12498664855957
0.10943930079348577,0.8311085262359716,0.9295477477403787,0.8771934054600887,0.034262355347760974,0.27458194688414084,0.7770966773081307,0.7339455386002859,0.7514421705043677,0.05002032613588704,206.1587734222412
0.11216455636880336,0.8275286134236898,0.9276632743768203,0.8742657147156887,0.035069057536430845,0.2842164094550441,0.8045218011947594,0.7117605615745891,0.7517238852351603,0.04974518230918682,206.30659127235413
0.1034873036428904,0.8383156518141429,0.9342064668734869,0.8833516287497986,0.03339831723759954,0.28016363234833036,0.7761418087915941,0.7274638972800187,0.7473492745799247,0.049915361773185056,206.08802580833435
0.10414528355766565,0.8374607560726313,0.9337958420698459,0.8826349323376631,0.03354167562121382,0.3099354394156523,0.8034173987730585,0.6812732880464708,0.7329389558296011,0.049827386032451286,206.05046343803406
0.1038756935355755,0.8369453596763122,0.9344588415744978,0.8826262566523674,0.033472658531405984,0.2844978396338646,0.7969024199427981,0.7148176836546021,0.7498865597175829,0.04933518099814954,206.23687195777893
0.09974024984507988,0.8423643701351606,0.9373993763556847,0.88702174669657,0.03260485563092889,0.30527985848561684,0.8206853288592715,0.6820033615586734,0.7405851886730002,0.049991204055270765,207.82669186592102
0.09847179260582496,0.843553083218061,0.9385780449861135,0.8882415969402362,0.032501183065752955,0.2877501168034293,0.8137927765798088,0.7060698064589741,0.7521148926079876,0.048469795252789154,208.80614233016968
0.09492449048811044,0.8477947773841711,0.941386196246514,0.8918838275548739,0.03165902754960534,0.291092512432975,0.8088896298649335,0.7031864982963812,0.7485757217262731,0.049424770372835075,209.14466500282288
0.09441475489487251,0.8477407366037368,0.9421665132045746,0.8921805535371486,0.031528573024731416,0.2854198306196868,0.8093077170126366,0.7102624615936568,0.7529805733097924,0.04829752524242257,208.87669253349304
0.0948667446199136,0.8475810655416587,0.9416202016365833,0.8918495005522019,0.03164770941082866,0.3092249728212453,0.7921703879279319,0.6861322103726744,0.7313106665105531,0.05045913030026537,207.58547949790955
0.09274661800322624,0.8501357015890952,0.9432396025993885,0.8940200254703179,0.03128539508399673,0.2756411095309739,0.7938704051152624,0.727852217777811,0.7559762762652503,0.04787106505322336,206.34158039093018
0.08839837477948422,0.8558695764877857,0.9464123859619483,0.8986507722200492,0.03032889975569187,0.2760975848544728,0.7830685846733324,0.7312984285932599,0.7526699139012231,0.04855695348044838,206.25072407722473
0.08795092380008636,0.8561915590212895,0.9468968792603566,0.8990683213258401,0.030160208273296938,0.3078214812158334,0.8281889533755755,0.6786373456319174,0.7417872460803601,0.04774102615662897,206.32844805717468
0.08789456420315382,0.8563633733070813,0.9468849880573077,0.8991452398208472,0.030325838806441963,0.2820471895463539,0.8042734232213762,0.7159181070147138,0.7535294998775829,0.04864467603314405,206.37213230133057
0.08578499361681632,0.8586498003739577,0.9487256473455674,0.9012466755432961,0.02972223146412617,0.2942084560942168,0.8219748205608792,0.6957885621473042,0.7497626193846115,0.04812156399617894,206.29545402526855
0.08476127044608196,0.8596975412124243,0.9495845804611842,0.9022202312946319,0.029466449490819988,0.2901283753189174,0.8157307559793646,0.70251802964644,0.7513365495686579,0.04897667793086683,206.3131856918335
0.08607119865333422,0.8579811737323418,0.9486230241182523,0.9008184018807533,0.029896486825190294,0.2809354683967552,0.8113600425045899,0.7156482086037145,0.7571980546821248,0.04881272378443467,206.31703448295593
0.08838549669927512,0.8550539098488978,0.946985923861846,0.8983919008420064,0.030504854450909755,0.2846238693655139,0.8037642767333021,0.7118637816171454,0.7514167581543778,0.04913171369469527,206.28313183784485
0.08333552547563346,0.8610623015043063,0.9509532740482918,0.9035720185591625,0.02927603276971823,0.27674326436086133,0.8101198549824532,0.7205826807202715,0.7595241726046861,0.04791430269151625,206.20413160324097
0.07889980359050708,0.8672602926309292,0.954056710921801,0.908425913636501,0.028230214727899203,0.28205720372874327,0.8189976284600268,0.7119877118654926,0.7583372409295555,0.047266922891139984,206.3207802772522
0.0783600650393428,0.8676393456183947,0.9546958961547949,0.9089030492000091,0.02801389123241489,0.28954893952668315,0.8102134773225496,0.7054715474145581,0.7506403920024333,0.047918137896693115,207.42350220680237
0.07834154571382664,0.8674660161519662,0.9547393076694929,0.9088431621209169,0.02800756031886125,0.304663894829726,0.8232738429849799,0.6852213171395388,0.743892989676408,0.04751790256587544,208.7647774219513
0.07783721775676196,0.8679469426472982,0.9551865354562417,0.9093121935923895,0.027828624130537112,0.27616855464499407,0.7879199545190791,0.730610471933779,0.7546576255499714,0.04867142322238045,208.8016746044159
0.07741566273168876,0.8685033904436307,0.9554845391175686,0.9097550512888493,0.027857018042451297,0.2669548913083895,0.7858112957140412,0.7425003164645397,0.7602941755092505,0.04959844336892017,208.7408947944641
0.07745538285622994,0.8685200052383618,0.9554660777250926,0.9097481081883113,0.02782595081684681,0.3073568197362351,0.8338820142577393,0.6795458844815842,0.7450201550517419,0.047875300444888344,208.7210910320282
0.07608354912163355,0.8702514259478985,0.9565591624914072,0.9111850039317058,0.02751353961200668,0.29997744042463975,0.8394973850009417,0.6865016833098248,0.7518041176025314,0.047164550803677,208.8223226070404
0.07587411457624955,0.8703238664529263,0.956836575575364,0.911326688222396,0.0274741327485595,0.30370588781255664,0.8325596415635311,0.6825154688623216,0.7461447402684376,0.04793655881752269,208.89570355415344
0.07424051631719639,0.8724968531957039,0.958019697589752,0.9130719158893976,0.027002158324019268,0.3022786396169903,0.8504050822571071,0.6796790076927706,0.7518977953328027,0.04677684063261205,208.96958088874817
0.0841686834843877,0.8600518368757688,0.9505339252643096,0.9026544466996804,0.029613586651304594,0.2885742972445006,0.8092779110778462,0.7074432452820768,0.7512682029093155,0.04844674323168066,209.06969618797302
0.07388998569968419,0.8733391088552964,0.9579987115584887,0.9135425303226862,0.02704656346199604,0.29027361445354694,0.8107437364982836,0.7058082076937261,0.7508287613440041,0.04715271598913453,208.74182534217834
0.07020477731831563,0.8785378276537626,0.960711277448214,0.9176481604576111,0.026091086422690216,0.2788117317990823,0.8075369066662259,0.7210332210918869,0.7584610936617611,0.047099224470480525,208.96781992912292
0.06972416115399355,0.8789542383108384,0.9611831000982187,0.9181087538217887,0.025899690113818416,0.2948795761724915,0.8165468028699508,0.6982716266253982,0.7489381667339441,0.04731554253911129,208.9819746017456
0.07093128717671603,0.8769714533518522,0.9603648788653887,0.9166608147896254,0.026317576275995146,0.27378044533308105,0.7872283467740724,0.7337222422915276,0.7564106321696079,0.048742014350313126,208.91456365585327
0.07077392581372689,0.8771615356971056,0.9604491612850091,0.9168087590963413,0.026178838749631093,0.2843621637333523,0.8105580126396333,0.7128046767579185,0.7550103890173363,0.04731365983760116,208.73469161987305
0.07013011621072507,0.8780920294614939,0.9609437617735985,0.9175315171480178,0.026016586270326606,0.26971107269778394,0.7893286967518354,0.7386146922304173,0.7601090817138402,0.047713464765687184,208.83509969711304
0.06937567905928844,0.8790039921418215,0.9615271579760771,0.9183012487032475,0.02594025879381941,0.2803678100157266,0.7961428550758747,0.7222770232744892,0.7541261152787642,0.048143151827683354,208.79318523406982
0.06897829815936395,0.879365148070531,0.96193989889744,0.9186874501980268,0.025760526095445338,0.2563343547811412,0.7677121638047575,0.7640046405069756,0.7629963258902231,0.04801690623615727,208.9421169757843
0.06856424984737085,0.8800305341298763,0.9621744285027186,0.9191388172216904,0.025620254492148376,0.28378809491793316,0.7962189807434275,0.7188758785375441,0.751901049204547,0.04788867180997675,209.23352909088135
0.06761510215508632,0.881320772644801,0.9629132341115902,0.9201689072144337,0.025383615374374086,0.2783365172117647,0.8179252135633218,0.7182790885368983,0.7617320210644694,0.04717105056977633,208.78825116157532
