,dice,presision,recall
before_mean,0.8508827509848486,0.9021302967676768,0.8784759639242423
before_std,0.2435279350745228,0.14067662248750007,0.24924578626720675
after_mean,0.9070219032692307,0.9433469832478633,0.8931960660897436
after_std,0.16265786829700554,0.09145484320488934,0.18165633856052682
difference,-0.056139152284382154,-0.041216686480186504,-0.014720102165501237
