Epoch,Time
1,488.8154983520508
2,464.8851845264435
3,464.98931407928467
4,464.7588710784912
5,464.97097516059875
6,464.82865953445435
7,465.0010893344879
8,464.96472430229187
9,464.9366183280945
10,464.96663546562195
11,464.87042117118835
12,465.02486634254456
13,464.87816619873047
14,464.51961374282837
15,464.1361086368561
16,464.0883266925812
17,464.0006535053253
18,464.0160493850708
19,463.9523215293884
20,463.9998896121979
21,463.63980627059937
22,464.0538387298584
23,463.7697710990906
24,464.0264265537262
25,463.613498210907
26,463.9318890571594
27,463.8655164241791
28,463.3793270587921
29,463.43742394447327
30,463.7656605243683
31,463.41631507873535
32,463.5250916481018
33,463.7984735965729
34,463.74146032333374
35,463.9550504684448
36,463.9520058631897
37,463.5946235656738
38,463.3718113899231
39,464.1021466255188
40,463.38068437576294
41,463.82181096076965
42,463.5286076068878
43,463.9989278316498
44,464.05953431129456
45,463.4201498031616
46,463.6371006965637
47,463.59654474258423
48,463.8862066268921
49,463.87965273857117
50,463.823912858963
51,463.61447858810425
52,463.9140284061432
53,464.4799189567566
54,464.2402808666229
55,464.3005449771881
56,464.6311779022217
57,464.0331175327301
58,464.33571434020996
59,464.03271484375
60,464.28467988967896
61,465.580091714859
62,464.6575503349304
63,463.8956458568573
64,463.74742579460144
65,464.90990376472473
66,464.3274645805359
67,464.1113269329071
68,464.00244307518005
69,463.93008279800415
70,463.8703875541687
71,463.9075081348419
72,463.8251488208771
73,464.3806481361389
74,464.1197807788849
75,464.033118724823
76,464.26666951179504
77,464.03228855133057
78,464.30720376968384
79,463.8749318122864
80,464.18515396118164
81,464.31600189208984
82,464.00670409202576
83,464.3831739425659
84,463.71986198425293
85,464.0020761489868
86,463.79734992980957
87,464.4912257194519
88,464.23936557769775
89,463.84369564056396
90,463.78173637390137
91,463.96663641929626
92,464.41167283058167
93,463.9365282058716
94,463.82505321502686
95,463.8607795238495
96,463.9146132469177
97,464.05736660957336
98,463.8317139148712
99,464.37806510925293
100,463.77165269851685
101,463.715452671051
102,463.7695982456207
103,463.7058963775635
104,465.816180229187
105,463.625346660614
106,464.8338987827301
107,463.5696895122528
108,463.91756772994995
109,463.9442443847656
110,463.68466305732727
111,463.8386459350586
112,463.5548782348633
113,463.7621536254883
114,463.8477876186371
115,464.28987097740173
116,463.888058423996
117,464.1748490333557
118,463.7897992134094
119,463.63453698158264
120,463.8676471710205
121,463.6321864128113
122,464.0927879810333
123,463.64495611190796
124,463.7098526954651
125,464.0731461048126
126,463.9513838291168
127,463.7508773803711
128,463.59733629226685
129,463.502343416214
130,463.58832478523254
131,463.86134338378906
132,463.6860797405243
133,464.13615441322327
134,463.63745760917664
135,463.7859151363373
136,463.9627757072449
137,463.7390065193176
138,463.7751564979553
139,463.6526961326599
140,463.65524911880493
141,463.79696702957153
142,463.7428388595581
143,463.6658134460449
144,463.7086486816406
145,463.5154232978821
146,464.11143040657043
147,463.73958921432495
148,464.1270534992218
149,464.2728672027588
150,464.0880751609802
