,dice,presision,recall
before_mean,0.8654695975157896,0.9269456172526316,0.919046772731579
before_std,0.3123043681599386,0.23272732877182187,0.2501269831495245
after_mean,0.9110249883736842,0.9937292021052632,0.9048754766736842
after_std,0.260701997177878,0.04224359627923329,0.27366424733968975
difference,-0.04555539085789462,-0.06678358485263158,0.0141712960578948
