,dice,presision,recall
before_mean,0.9097617294947369,0.9140972357684212,0.9518891948421053
before_std,0.21081007896288304,0.1946457441971649,0.13792875705030716
after_mean,0.9352073862631579,0.9265398277894737,0.9730314838947368
after_std,0.1475128319242858,0.1467957563163212,0.0961628311161168
difference,-0.025445656768421032,-0.012442592021052579,-0.02114228905263149
