,dice,presision,recall
before_mean,0.9091204119025252,0.9585553129126263,0.9230767466161616
before_std,0.22909190034976334,0.1509955146346029,0.20532999085551296
after_mean,0.9174146206111111,0.9862965576262626,0.9105015320757577
after_std,0.23022552552463185,0.05360327271197707,0.23857806782311797
difference,-0.008294208708585882,-0.02774124471363626,0.01257521454040389
