,dice,presision,recall
before_mean,0.8426521388037375,0.8474866857885859,0.9804796818686868
before_std,0.3272269664884494,0.3242266389363857,0.11678829657815482
after_mean,0.9644442374242425,0.9627870589393939,0.9862075996969697
after_std,0.1323439275661352,0.13271605464555897,0.08009115572202627
difference,-0.121792098620505,-0.11530037315080799,-0.005727917828282858
