,dice,presision,recall
before_mean,0.8464585862947368,0.8543822987263157,0.9293694387736842
before_std,0.2628794299798729,0.24389304270346035,0.22474849755493115
after_mean,0.8891547257210526,0.8955452215263159,0.9424774031052631
after_std,0.2092574560890086,0.17223740374725788,0.1941547468678283
difference,-0.04269613942631578,-0.04116292280000022,-0.013107964331578903
