,dice,presision,recall
before_mean,0.7124329928910527,0.8650854262389474,0.7995317696278947
before_std,0.42553083714076195,0.3110671733735807,0.3916542697859527
after_mean,0.8022114252,0.9868074150526315,0.8013168844
after_std,0.38145438435931006,0.06889871553419301,0.3878954145076844
difference,-0.08977843230894733,-0.12172198881368412,-0.0017851147721053007
