Epoch,Time
1,553.1929731369019
2,527.8269102573395
3,527.7704663276672
4,527.7143957614899
5,527.5369126796722
6,527.6367251873016
7,527.7460231781006
8,527.8733253479004
9,527.6801111698151
10,528.1225807666779
11,527.6735119819641
12,527.6350736618042
13,527.7290990352631
14,527.6728780269623
15,527.6392571926117
16,529.3909285068512
17,527.3877942562103
18,527.2469947338104
19,527.8339927196503
20,527.4221727848053
21,527.4419174194336
22,527.4119777679443
23,527.0121257305145
24,527.6722157001495
25,527.6554050445557
26,527.4712746143341
27,527.4806859493256
28,527.4452459812164
29,528.196742773056
30,527.6774289608002
31,527.2263481616974
32,527.1296322345734
33,527.591198682785
34,527.1179950237274
35,527.7428076267242
36,527.5773179531097
37,527.2293434143066
38,527.8007884025574
39,527.2014801502228
40,527.3080706596375
41,527.6604270935059
42,527.1078889369965
43,526.9120607376099
44,527.5431473255157
45,527.4569358825684
46,527.2516570091248
47,527.2869911193848
48,527.2935845851898
49,527.1727182865143
50,527.1673080921173
51,527.2038669586182
52,527.6087419986725
53,527.9858787059784
54,527.0457456111908
55,527.6302115917206
56,527.3017325401306
57,527.0145859718323
58,527.8337957859039
59,527.1233160495758
60,527.3603382110596
61,527.3164558410645
62,527.2196724414825
63,527.3136267662048
64,527.1958503723145
65,527.3059320449829
66,527.074716091156
67,527.431015253067
68,527.0473153591156
69,527.1913421154022
70,527.2268736362457
71,527.1638979911804
72,527.5492293834686
73,527.2147552967072
74,527.2319116592407
75,527.1918301582336
76,526.9934964179993
77,527.3338952064514
78,527.1860044002533
79,527.2475883960724
80,527.3678960800171
81,527.2752969264984
82,527.3856389522552
83,527.1099529266357
84,528.0359411239624
85,527.3531229496002
86,527.9712126255035
87,527.2975645065308
88,527.8197250366211
89,527.112708568573
90,527.672251701355
91,527.0174014568329
92,527.2107696533203
93,526.973039150238
94,526.8464500904083
95,527.1818499565125
96,526.6853477954865
97,526.6584165096283
98,526.6974184513092
99,526.7923390865326
100,526.7192828655243
101,527.3909938335419
102,526.5425102710724
103,526.6487293243408
104,526.7663695812225
105,526.656947851181
106,526.728675365448
107,526.7834675312042
108,526.9891304969788
109,526.6831345558167
110,526.6929750442505
111,526.6706244945526
112,526.6744284629822
113,526.700336933136
114,526.5721926689148
115,526.7081241607666
116,526.7006659507751
117,526.6428780555725
118,526.6607429981232
119,526.7801389694214
120,526.9746053218842
121,526.6184704303741
