,dice,presision,recall
before_mean,0.794864943520707,0.8851435621414142,0.8384758392479797
before_std,0.34079450234123676,0.24098206144570328,0.30076559958016197
after_mean,0.828045320651515,0.8910918726262627,0.8437046222777778
after_std,0.29640574584088747,0.2216985267580619,0.2818165564253415
difference,-0.033180377130808014,-0.005948310484848451,-0.005228783029798012
