loss,precision,recall,dice_coef,hausdorff_distance,val_loss,val_precision,val_recall,val_dice_coef,val_hausdorff_distance,time
0.4302299087539941,0.529893032139073,0.7216960128265869,0.5858923553129228,0.08920114200112139,0.35562632773837,0.6060521892488819,0.7002585746654092,0.6432484383248303,0.04512795407886375,331.0359616279602
0.4302299087539941,0.529893032139073,0.7216960128265869,0.5858923553129228,0.08920114200112139,0.35562632773837,0.6060521892488819,0.7002585746654092,0.6432484383248303,0.04512795407886375,331.0359616279602
0.24498598752567272,0.6936645193189868,0.8079787995331085,0.7441786776114041,0.03946284961111799,0.33998114911660754,0.7118620800033008,0.669503813839122,0.6846595542275742,0.04207146528802098,307.65218210220337
0.2131985848148664,0.7247791736168849,0.8364041279091626,0.7747659551964525,0.03648124856438612,0.3173989776062639,0.7388436326833621,0.6883753125798212,0.7070567848747724,0.03816059858168233,307.8192358016968
0.1901237701274129,0.7475958048735507,0.8570554747270945,0.797096009426068,0.03404755102855177,0.3052427375255382,0.7566482396158454,0.6972233241755669,0.7204472288897593,0.038419415440716566,307.72795963287354
0.17268436344622953,0.7662957288203529,0.8718535261166432,0.8145497931612794,0.03241880824462205,0.29844279597475104,0.7381969814839429,0.7136732401096657,0.7208628983122028,0.038785642689119465,307.6247339248657
0.15910725199139414,0.7810704127375449,0.8834490671358052,0.8281512390678524,0.03094508788758297,0.3206265043620377,0.7685823938617967,0.6737573945971385,0.7129085974334037,0.03823162238942842,307.7584090232849
0.14916442311668152,0.7917524874976484,0.8920231988620022,0.8380311057929208,0.029820400278220447,0.4078655117893056,0.843554480843348,0.5544303491303365,0.6607168154051043,0.03732416237870308,307.9982521533966
0.141096409241052,0.8009897588457731,0.8986475010048965,0.8462557404492794,0.029048307041454845,0.2929425614133273,0.7577706105905037,0.7132076630241251,0.7306000352518199,0.03648297179311718,307.92615485191345
0.13289308441992795,0.8093665174265243,0.9059669007168126,0.8542726929104012,0.028209771087908703,0.35865859029023617,0.8194053091414987,0.6166692237331443,0.6964469135624088,0.03618862669379132,307.8240125179291
