Epoch,Time
1,543.9978423118591
2,516.657297372818
3,516.412980556488
4,516.2920453548431
5,516.3186039924622
6,516.3603274822235
7,516.4004428386688
8,516.1919436454773
9,515.9123520851135
10,516.0887112617493
11,516.0908560752869
12,515.7862548828125
13,516.2661037445068
14,516.5483539104462
15,516.0001566410065
16,516.5217096805573
17,516.4639868736267
18,515.9533889293671
19,516.5685715675354
20,515.9921722412109
21,516.4735140800476
22,515.9661738872528
23,516.4492537975311
24,515.8994514942169
25,515.6513459682465
26,516.0065581798553
27,516.1828846931458
28,515.8176503181458
29,516.4726195335388
30,515.7950925827026
31,515.9648308753967
32,516.364871263504
33,515.9447116851807
34,516.0008997917175
35,516.5794472694397
36,516.0208992958069
37,516.3452668190002
38,516.0078701972961
39,516.5149946212769
40,515.9407420158386
41,516.0233097076416
42,520.7511053085327
43,522.250100851059
44,521.875700712204
45,522.0016763210297
46,522.1371004581451
47,521.7289962768555
48,521.7146100997925
49,521.7131025791168
50,521.6287441253662
51,521.8603372573853
52,521.6896181106567
53,521.704675912857
54,521.6358568668365
55,521.64080119133
56,522.169308423996
57,521.4684619903564
58,522.0832099914551
59,521.612786769867
60,522.040943145752
61,521.9823932647705
62,521.6212062835693
63,521.6608617305756
64,522.15260887146
65,522.0381689071655
66,522.1907992362976
67,521.799134016037
68,521.9003982543945
69,519.0693819522858
70,517.188946723938
71,517.1902887821198
72,516.730461359024
73,516.7094202041626
74,516.6114428043365
75,516.9299657344818
76,516.7375731468201
77,516.3048162460327
78,517.0511629581451
79,516.2128155231476
80,517.2402319908142
81,517.0661144256592
82,516.8336532115936
83,516.7363014221191
84,516.8818035125732
85,516.4586169719696
86,516.2914981842041
87,516.6969468593597
88,516.7456095218658
89,516.6320395469666
90,516.6402950286865
91,516.8462746143341
92,516.1639277935028
93,516.8765411376953
94,516.9302589893341
95,515.907457113266
96,515.366311788559
97,515.370525598526
98,515.6665437221527
99,515.2874495983124
100,515.2169454097748
101,515.0166654586792
102,515.2466373443604
103,515.1868937015533
104,515.0755732059479
105,515.1989736557007
106,515.2303283214569
107,515.0024423599243
108,515.1413311958313
109,515.1253921985626
110,515.1146051883698
111,515.2452192306519
112,515.7188310623169
113,515.3379220962524
114,514.940420627594
115,515.083606004715
116,514.9875199794769
117,515.1553525924683
118,515.0910964012146
119,515.0807225704193
120,515.2799146175385
121,515.1764810085297
122,515.7511384487152
123,515.6102538108826
124,515.1065013408661
125,515.57506108284
126,515.6701657772064
127,515.1738684177399
128,515.3171167373657
129,515.1855969429016
130,515.1309335231781
131,515.1814727783203
132,515.0195505619049
133,515.295642375946
134,515.0202033519745
135,515.2563483715057
136,515.2066705226898
137,515.0954129695892
138,515.2525961399078
139,515.1585366725922
140,515.20756316185
141,515.2082526683807
142,515.5600109100342
143,515.1955790519714
144,515.4084303379059
145,515.1075441837311
