Epoch,Time
1,489.2561502456665
2,465.49911856651306
3,465.395628452301
4,466.5499732494354
5,465.2874000072479
6,465.331494808197
7,465.48433661460876
8,465.5703387260437
9,465.4796850681305
10,465.48267126083374
11,465.4766421318054
12,465.56867265701294
13,465.45707607269287
14,465.352019071579
15,465.41242003440857
16,465.56163811683655
17,465.4898684024811
18,465.1101577281952
19,465.0933530330658
20,465.4240140914917
21,465.08836126327515
22,465.3644640445709
23,464.95311522483826
24,464.9825859069824
25,465.5771026611328
26,465.5603172779083
27,465.26230573654175
28,465.0016005039215
29,464.8726043701172
30,465.64221692085266
31,465.16367983818054
32,465.5766398906708
33,465.62024784088135
34,465.0575735569
35,464.89245772361755
36,465.20190596580505
37,464.5854432582855
38,464.79399967193604
39,466.1103684902191
40,464.97898149490356
41,465.15583539009094
42,465.33650755882263
43,464.72701263427734
44,464.80634927749634
45,464.7708613872528
46,464.8329291343689
47,464.7626030445099
48,465.3513550758362
49,464.96953320503235
50,465.2550494670868
51,465.00976300239563
52,464.83304142951965
53,464.8617479801178
54,464.9766285419464
55,465.36212706565857
56,465.2269163131714
57,464.9153916835785
58,464.9841411113739
59,465.00166177749634
60,464.84199142456055
61,464.95947766304016
62,465.1657519340515
63,465.0976839065552
64,464.98904061317444
65,465.6039683818817
66,465.0530185699463
67,465.0892643928528
68,465.0825798511505
69,465.04425287246704
70,465.16125750541687
71,465.1619689464569
72,465.7510163784027
73,465.43156385421753
74,465.4767179489136
75,465.18793201446533
76,465.1958827972412
77,465.03467082977295
78,464.99903440475464
79,465.09841990470886
80,465.35247921943665
81,464.9824080467224
82,464.9301106929779
83,464.9416801929474
84,464.88178873062134
85,465.1646480560303
86,465.04918599128723
87,465.18586707115173
88,465.2982602119446
89,465.47815227508545
90,465.6668801307678
91,465.06084632873535
92,465.54480242729187
93,465.1452078819275
94,465.2568590641022
95,465.1083598136902
96,465.14723563194275
97,465.0671730041504
98,465.18564438819885
99,465.1246829032898
100,465.497864484787
101,465.0659897327423
102,465.22702646255493
103,465.307311296463
104,465.18991327285767
105,465.070344209671
106,465.21508622169495
107,465.4418683052063
108,465.28730845451355
109,464.98542857170105
110,464.80913734436035
111,465.2408809661865
112,465.715656042099
113,465.235319852829
114,465.065318107605
115,465.54943323135376
116,465.18705582618713
117,465.4918963909149
118,465.1685326099396
119,465.03866028785706
120,465.1828088760376
121,465.1235098838806
122,465.1274812221527
123,465.1790597438812
124,465.183739900589
125,464.75026535987854
126,464.8408274650574
127,465.16449546813965
128,465.1577799320221
129,465.1739947795868
130,465.1280081272125
131,465.0191683769226
132,465.29185724258423
133,464.9254353046417
134,464.9706435203552
135,465.0103416442871
136,465.04869055747986
137,464.9687297344208
