,dice,presision,recall
before_mean,0.7884432309989899,0.9573031142020202,0.8124946504838384
before_std,0.3764448198395492,0.17056733487871822,0.3644751827168942
after_mean,0.814812215718687,0.9835430364141415,0.8085744868904041
after_std,0.36129755000259645,0.10244934246882234,0.3689439500710047
difference,-0.026368984719697064,-0.026239922212121347,0.003920163593434278
