,dice,presision,recall
before_mean,0.7759544602121213,0.9635859133383838,0.7702369007626263
before_std,0.3774375670051573,0.12288000856249455,0.38224765370760816
after_mean,0.8392877864017094,0.9792398786752137,0.827166123465812
after_std,0.3230024472595629,0.07052675455144439,0.33358592628278844
difference,-0.06333332618958809,-0.015653965336829834,-0.05692922270318568
