file_name,dice_mean,dice_std,presision_mean,presision_std,recall_mean,recall_std,hausdorff_distance_mean,hausdorff_distance_std
result_of_sagittal_fold_5.csv,0.47160377067393844,0.4850758172011821,1.0,0.0,0.47160377067393844,0.4850758172011821,0.09807047103513558,0.14545527106246697
result_of_sagittal_fold_4.csv,0.44575093290393714,0.4832350518078881,1.0,0.0,0.44575093290393714,0.4832350518078881,0.09988036702783946,0.14316648283189745
result_of_sagittal_fold_2.csv,0.4487695472164943,0.4841124582479225,1.0,0.0,0.4487695472164943,0.4841124582479225,0.09781487946050127,0.14091976835789785
result_of_sagittal_fold_3.csv,0.4547822580983239,0.4829196760878915,1.0,0.0,0.4547822580983239,0.4829196760878915,0.09717207884785353,0.14282325555438047
result_of_sagittal_fold_1.csv,0.4395679113157044,0.48286006961474365,1.0,0.0,0.4395679113157044,0.48286006961474365,0.0979801184714467,0.14188441420285397
All,0.45209488404167963,0.00996700610068855,1.0,0.0,0.45209488404167963,0.00996700610068855,0.09818358296855531,0.0008258683428120219
