,dice,presision,recall
before_mean,0.7802630553894736,0.7712344755615789,0.9322290415473683
before_std,0.3472198535767282,0.35745266164841505,0.18935053790985573
after_mean,0.8402649636631581,0.8398450698210526,0.9223403923210526
after_std,0.3026162818574909,0.30141563554207773,0.20244569735651158
difference,-0.06000190827368446,-0.06861059425947369,0.009888649226315716
