,dice,presision,recall
before_mean,0.8717084945994737,0.8661770360521053,0.9802400345789474
before_std,0.28911088543669144,0.29916225360629106,0.08740316714767814
after_mean,0.9495276486315788,0.9450489681578946,0.9818399452631579
after_std,0.15813105886686044,0.16908747708122315,0.07722618678854083
difference,-0.07781915403210504,-0.07887193210578936,-0.0015999106842105038
