Epoch,Time
1,977.7159790992737
2,938.9097096920013
3,938.6725866794586
4,938.3488612174988
5,937.2547023296356
6,938.1463763713837
7,936.9251637458801
8,938.4038941860199
9,936.8507788181305
10,937.7985653877258
11,938.0440814495087
12,936.4551546573639
13,936.6115579605103
14,938.0751566886902
15,937.9795615673065
16,937.7307386398315
17,936.7399604320526
18,936.574800491333
19,937.8905959129333
20,936.0331661701202
21,937.1533896923065
22,936.0584123134613
23,936.1596026420593
24,937.6014232635498
25,936.0913586616516
26,936.156168460846
27,936.1378297805786
28,937.7349104881287
29,937.3858196735382
30,936.2760999202728
31,936.1631753444672
32,935.9550580978394
33,937.5220670700073
34,936.1951339244843
35,934.3115575313568
36,934.0150811672211
37,933.8925065994263
38,933.4657757282257
39,933.657751083374
40,934.102059841156
41,933.972686290741
42,934.03195977211
43,934.3132903575897
