,dice,presision,recall
before_mean,0.8421154640232321,0.8821840187878787,0.892424765870202
before_std,0.2643165341402062,0.21413695498260135,0.2212679351485021
after_mean,0.9040882683888889,0.9434622589898989,0.8941714679141415
after_std,0.1821052277014774,0.10488107578696076,0.19941975599755354
difference,-0.061972804365656775,-0.06127824020202022,-0.001746702043939452
