,dice,presision,recall
before_mean,0.9709708299343434,0.9773664604040404,0.9802191369545454
before_std,0.11646926420970297,0.08686031885338531,0.10394748842292775
after_mean,0.9775132248717948,0.9709709035042736,0.9948368831196581
after_std,0.0901021984393724,0.11190159157984728,0.022199564830085866
difference,-0.006542394937451457,0.0063955568997667855,-0.014617746165112688
