,dice,presision,recall
before_mean,0.8551679868217171,0.9490616399999999,0.8425460566853535
before_std,0.27542972451854736,0.11788187274752436,0.28417181417729914
after_mean,0.8858202148119659,0.9663221242735043,0.8646022046709401
after_std,0.22942289877162586,0.09128360789694773,0.2432286171213894
difference,-0.030652227990248804,-0.01726048427350435,-0.022056147985586527
