subject,slice,dice,presision,recall,hausdorff_distance
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,0,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,1,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,2,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,3,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,4,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,5,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,6,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,7,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,8,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,9,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,10,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,11,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,12,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,13,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,14,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,15,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,16,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,17,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,18,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,19,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,20,0.14285715,1.0,0.14285715,0.01923077
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,21,0.09090909,1.0,0.09090909,0.03846154
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,22,0.05882353,1.0,0.05882353,0.048076924
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,23,0.037037037,1.0,0.037037037,0.048076924
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,24,0.06666667,1.0,0.06666667,0.033653848
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,25,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,26,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,27,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,28,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,29,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,30,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,31,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,32,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,33,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,34,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,35,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,36,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,37,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,38,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,39,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,40,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,41,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,42,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,43,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,44,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,45,0.5,0.5,1.0,0.0048076925
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,46,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,47,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,48,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,49,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,50,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,51,0.09090909,0.09090909,1.0,0.024038462
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,52,0.5,0.5,1.0,0.0048076925
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,53,0.033333335,0.033333335,1.0,0.033653848
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,54,0.041666668,0.041666668,1.0,0.028846154
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,55,0.029411765,0.029411765,1.0,0.03846154
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,56,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,57,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,58,1.0,1.0,1.0,0.0
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,59,0.055555556,0.055555556,1.0,0.01923077
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,60,0.1,0.1,1.0,0.014423077
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,61,0.06666667,0.06666667,1.0,0.014423077
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,62,0.028571429,0.03846154,0.1,0.03846154
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,63,0.44871795,0.34615386,0.6666667,0.048076924
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,64,0.40229884,0.38297874,0.4390244,0.0625
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,65,0.4722222,0.5,0.45614034,0.0625
sub-r004s007_ses-1_space-MNI152NLin2009aSym_T1w.nii.gz,66,0.24571429,0.19130434,0.36065573,0.072115384
