Epoch,Time
1,978.2624213695526
2,939.2376878261566
3,939.0830729007721
4,939.2909383773804
5,939.2103745937347
6,937.9747245311737
7,939.249091386795
8,939.2902038097382
9,938.0277299880981
10,938.8219673633575
11,937.7311844825745
12,937.6021280288696
13,937.6491327285767
14,939.0550150871277
15,938.9027733802795
16,937.4004755020142
17,937.5007085800171
18,937.5299978256226
19,937.2670347690582
20,936.8850214481354
