,dice,presision,recall
before_mean,0.7931642427035354,0.8717549482000001,0.8194002321398989
before_std,0.28168920938618724,0.1912038571610695,0.2771162107828713
after_mean,0.8389567715905982,0.9709230294871795,0.8029625773598291
after_std,0.2624790350212924,0.04326546025673778,0.29054402158745574
difference,-0.04579252888706287,-0.09916808128717935,0.016437654780069755
