,dice,presision,recall
before_mean,0.8981625104696969,0.9101479582828284,0.9356766532979798
before_std,0.19438785445918588,0.1599747409579939,0.19157119711398804
after_mean,0.9288100951282051,0.9359549313247864,0.9508777000854702
after_std,0.1602555491187541,0.12479535270274869,0.15939648389417885
difference,-0.030647584658508253,-0.025806973041958003,-0.015201046787490458
