,dice,presision,recall
before_mean,0.8639200756353534,0.8849073468929294,0.920753023171717
before_std,0.280655877506432,0.2588176698011779,0.20226299987957227
after_mean,0.9164820513787878,0.9395867412121213,0.929945998979798
after_std,0.20090244671314048,0.14990471185136747,0.19214088744997684
difference,-0.05256197574343435,-0.05467939431919189,-0.009192975808080983
