Epoch,Time
1,748.5019493103027
2,709.7471735477448
3,710.960946559906
4,711.2384140491486
5,710.1552193164825
6,710.2346873283386
7,711.0803980827332
8,709.5614292621613
9,709.4779567718506
10,710.49063539505
11,709.4855632781982
12,709.4669861793518
13,710.6287837028503
14,709.5125350952148
15,709.5863652229309
16,709.5216143131256
17,709.5300426483154
18,709.5893549919128
19,709.3546047210693
20,709.2375659942627
21,709.5574951171875
22,709.5713677406311
23,709.5254716873169
24,709.5395302772522
25,709.4226007461548
26,709.5012769699097
27,710.3301439285278
28,709.2350466251373
29,709.2382972240448
30,709.2344441413879
31,709.3004803657532
32,709.2829699516296
33,710.3909146785736
34,709.9104270935059
35,709.7770369052887
36,709.7366366386414
37,710.0060019493103
38,709.7683515548706
39,709.2063164710999
40,709.2916615009308
41,709.2959308624268
42,709.2962474822998
43,709.3432359695435
44,709.1898746490479
45,710.4375739097595
46,709.5421695709229
47,709.4256682395935
48,709.5544800758362
49,709.3545787334442
50,709.3714413642883
51,709.4658024311066
52,709.387912273407
53,709.4260149002075
54,709.435055732727
55,709.2436189651489
56,709.5768954753876
57,709.4909508228302
58,709.3863711357117
59,709.5042500495911
60,709.5517168045044
61,709.6223442554474
62,709.4722084999084
63,709.4156877994537
64,709.4091255664825
65,709.4123184680939
