,dice,presision,recall
before_mean,0.9131425576727272,0.9206685948848484,0.965560066969697
before_std,0.2362816737358711,0.22498422997401699,0.14531850602775717
after_mean,0.9484496957878787,0.9409809378080808,0.9835309745454546
after_std,0.16888779877665633,0.18329143056656977,0.08761802952941458
difference,-0.035307138115151515,-0.020312342923232363,-0.01797090757575759
