,dice,presision,recall
before_mean,0.7580352190405262,0.7576205131510526,0.9654361936578947
before_std,0.38609951827788347,0.39072020237950256,0.13468393383837352
after_mean,0.8248812181021052,0.8171106096599999,0.975433964894737
after_std,0.33252859374268945,0.3416293523706484,0.08569122574094074
difference,-0.06684599906157906,-0.05949009650894732,-0.009997771236842312
