epoch;dice_coef;hausdorff_distance;loss;precision;recall;val_dice_coef;val_hausdorff_distance;val_loss;val_precision;val_recall
0;0.3962017893791199;0.1034633219242096;0.8325527906417847;0.43481189012527466;0.4124046862125397;0.4254836142063141;0.06861451268196106;0.8060908913612366;0.5648677945137024;0.48161157965660095
1;0.5856134295463562;0.06745999306440353;0.5706471800804138;0.6295413374900818;0.5871344804763794;0.13857446610927582;0.2956397235393524;1.7919492721557617;0.08198508620262146;0.7542333602905273
2;0.6410278677940369;0.060618460178375244;0.5006235837936401;0.6805847883224487;0.6359153985977173;0.5452224016189575;0.0583011619746685;0.6475754380226135;0.6455156803131104;0.5880354046821594
3;0.6656110286712646;0.05752120167016983;0.47380223870277405;0.7018508911132812;0.6593588590621948;0.4777776598930359;0.061079241335392;0.7572862505912781;0.8857805132865906;0.39691659808158875
4;0.6927464008331299;0.05407393351197243;0.43709754943847656;0.7264048457145691;0.6840624809265137;0.4820120334625244;0.068699412047863;0.6729284524917603;0.45842522382736206;0.6799381971359253
5;0.7010560035705566;0.05313839763402939;0.42804279923439026;0.7345548272132874;0.6908876299858093;0.5569614171981812;0.055301740765571594;0.6328780651092529;0.7319239974021912;0.5696998238563538
6;0.7278041839599609;0.05036228150129318;0.39542433619499207;0.758046567440033;0.7161117792129517;0.544802725315094;0.055760521441698074;0.6431725025177002;0.737446129322052;0.5469211339950562
7;0.7351353764533997;0.04965941607952118;0.3817794919013977;0.766103208065033;0.7230249643325806;0.5506799817085266;0.05554043874144554;0.6597050428390503;0.7490584850311279;0.5398733019828796
8;0.7429419755935669;0.04838959500193596;0.37211874127388;0.7725402116775513;0.7302148342132568;0.5717743635177612;0.053821418434381485;0.6047391891479492;0.7214006185531616;0.588144838809967
9;0.7518085241317749;0.047006674110889435;0.35979852080345154;0.781160831451416;0.7395583987236023;0.5690890550613403;0.05387405678629875;0.5928443670272827;0.6312912702560425;0.6554669737815857
10;0.7602207064628601;0.04619212448596954;0.3492031693458557;0.7869689464569092;0.7489733099937439;0.5806378722190857;0.0526006706058979;0.5929652452468872;0.7306185960769653;0.5915612578392029
11;0.7661402821540833;0.04561356455087662;0.34242597222328186;0.7913720607757568;0.7551149129867554;0.5887036919593811;0.05458677560091019;0.5974457263946533;0.7362180948257446;0.590628445148468
12;0.776177167892456;0.044285569339990616;0.32917481660842896;0.801957368850708;0.7630690932273865;0.551861584186554;0.05611036717891693;0.6443836688995361;0.7963927984237671;0.5117143392562866
