Epoch,Time
1,881.4563286304474
1,824.5956645011902
2,841.0394978523254
3,841.3346734046936
4,841.4378628730774
5,840.7366478443146
6,840.8222301006317
7,840.9383130073547
8,840.3801929950714
9,841.8564920425415
10,839.996874332428
11,840.7328889369965
12,840.601993560791
13,840.6318345069885
14,839.6059217453003
15,840.6182615756989
16,839.690836429596
17,839.4633696079254
18,839.5923037528992
19,839.4955208301544
20,839.5636458396912
21,839.5656087398529
22,839.6479487419128
23,839.5527236461639
24,839.549688577652
25,839.53826379776
26,839.299144744873
27,839.1410057544708
28,838.9403328895569
29,839.0301246643066
30,838.996301651001
31,839.0447633266449
32,839.9933969974518
33,839.7699627876282
34,839.0556530952454
35,839.0310213565826
36,838.9988253116608
37,839.9167728424072
38,838.9614701271057
39,840.0523135662079
40,839.0742130279541
41,838.8432860374451
42,838.9663090705872
43,838.9604504108429
44,839.0658781528473
45,839.1848156452179
46,839.0312139987946
47,839.1594314575195
48,838.8257145881653
49,839.0611264705658
50,839.3181366920471
51,838.955100774765
52,838.8577499389648
53,838.9134802818298
54,838.9467129707336
55,839.9853086471558
56,838.796995639801
57,838.839860200882
58,838.9937827587128
59,838.8912360668182
60,840.0633699893951
61,838.7842125892639
62,838.9716160297394
63,839.0315675735474
64,838.8390328884125
65,838.898942232132
66,838.9691393375397
67,839.0601124763489
68,838.8895993232727
69,839.0124156475067
70,838.9411568641663
71,839.0131781101227
72,838.9346978664398
73,839.0040323734283
74,838.809663772583
75,840.0635869503021
76,838.688104391098
77,838.8928589820862
78,838.825279712677
79,838.967808008194
80,838.8232748508453
81,838.7778177261353
82,838.827743768692
83,838.9174523353577
84,838.8982746601105
85,838.8912439346313
86,838.7986190319061
87,838.9257493019104
88,838.8959484100342
89,839.055002450943
90,838.7356154918671
91,838.8548021316528
92,838.8743667602539
93,838.9591631889343
94,838.9094972610474
95,838.7443978786469
