Epoch,Time
1,600.338077545166
2,574.8343689441681
3,574.7289924621582
4,574.9992849826813
5,574.804036617279
6,574.6318769454956
7,574.6466333866119
8,574.572767496109
9,574.8567214012146
10,574.8535802364349
11,574.7046511173248
12,574.9113345146179
13,574.7680492401123
14,574.6693398952484
15,574.6717331409454
16,574.592444896698
17,574.7986993789673
18,574.7276327610016
19,574.8182816505432
20,574.5754828453064
21,574.3952224254608
22,574.445561170578
23,574.9261741638184
24,574.6723566055298
25,574.3799893856049
26,574.7841455936432
27,574.7490162849426
28,574.432585477829
29,574.8536198139191
30,574.5563967227936
31,574.4164457321167
32,574.3364160060883
33,574.7963871955872
34,574.4832940101624
35,574.3983166217804
36,574.4107894897461
37,574.4178705215454
38,574.9941325187683
39,574.643951177597
40,574.4646563529968
41,574.8957095146179
42,574.3894617557526
43,574.553308725357
44,574.4749867916107
45,575.0423684120178
46,574.7391483783722
47,574.4305126667023
48,574.4574973583221
49,574.8203582763672
50,574.87544298172
51,574.4925725460052
52,574.459597826004
53,574.7900788784027
54,574.4774785041809
55,574.8531918525696
56,574.2516992092133
57,574.9195787906647
58,574.4268751144409
59,574.4567537307739
60,575.0274152755737
61,574.3944981098175
62,574.2898335456848
63,574.8487279415131
64,574.4017100334167
65,574.3384275436401
66,574.9810631275177
67,574.4413588047028
68,574.507134437561
69,574.3802256584167
70,574.8549172878265
71,574.4469983577728
72,574.5450949668884
73,574.5013523101807
74,574.3590731620789
75,574.8352518081665
76,574.2520751953125
77,574.3832836151123
78,574.3946514129639
79,575.0377101898193
80,574.7895171642303
81,574.3764696121216
82,574.3756966590881
83,574.950189113617
84,574.4928667545319
85,574.4346907138824
86,574.6409440040588
87,574.4344055652618
88,574.5263774394989
89,574.4923384189606
90,574.9292550086975
91,574.6552305221558
92,574.3483560085297
93,574.5932061672211
94,574.2179281711578
95,573.5897228717804
96,573.8250761032104
97,573.8520679473877
98,573.5056293010712
99,573.6403007507324
100,573.5120921134949
101,573.6271748542786
102,573.730758190155
103,574.0343255996704
104,573.8838822841644
105,573.6735939979553
106,573.6135697364807
107,573.6147437095642
108,573.6902785301208
109,573.7838461399078
110,574.1246309280396
111,573.8096580505371
112,573.5541000366211
113,573.4605133533478
114,573.7463359832764
115,574.0825951099396
116,573.6259281635284
117,573.657998085022
118,573.6317014694214
119,574.1148703098297
120,573.7141547203064
121,573.596818447113
122,573.6889328956604
123,574.2954485416412
124,573.6227943897247
125,573.5160484313965
126,574.2454478740692
127,573.4061350822449
128,573.579886674881
129,573.3922252655029
130,573.6004712581635
131,573.5281074047089
132,573.5094392299652
133,573.6518447399139
134,573.7315692901611
135,573.7814161777496
136,573.5927896499634
137,573.5303719043732
138,573.586522102356
139,574.2110118865967
140,573.6315288543701
141,573.9711537361145
142,573.4740195274353
143,573.578102350235
144,573.5681102275848
145,573.614319562912
146,573.6428275108337
147,573.8599302768707
148,573.7701795101166
149,573.7450263500214
150,573.6691756248474
