,dice,presision,recall
before_mean,0.9605874388787878,0.9732081348484849,0.9767674035757576
before_std,0.1517832976579828,0.10731265812009928,0.1366796297596172
after_mean,0.9755720387606838,0.9711474548290598,0.9895534206410256
after_std,0.09362613398803528,0.11073641852216888,0.07155490451449385
difference,-0.014984599881895933,0.002060680019425054,-0.01278601706526794
