,dice,presision,recall
before_mean,0.9353921364595958,0.9522940517171717,0.9640664572676768
before_std,0.19387797036173574,0.16357254622953885,0.15164785922250942
after_mean,0.9536987271581195,0.9593313829059829,0.9776609128846153
after_std,0.1564420539801823,0.14306014839961378,0.11805733325751966
difference,-0.018306590698523695,-0.007037331188811113,-0.013594455616938506
