,dice,presision,recall
before_mean,0.9435410887676767,0.9406581123232323,0.9791939151010101
before_std,0.18134453083624225,0.18980251350312563,0.10519101523192986
after_mean,0.9611385060606061,0.9606756222727273,0.9844421058080809
after_std,0.1349883470369083,0.1422218598112788,0.08022042520905008
difference,-0.017597417292929407,-0.020017509949495027,-0.005248190707070832
