,dice,presision,recall
before_mean,0.8883464881934344,0.9018717463434344,0.9326636907136364
before_std,0.22483409942673357,0.19529984865896471,0.1638546744027976
after_mean,0.9466720455050505,0.9498934876767676,0.94748691489899
after_std,0.09771035025347084,0.09225575624997209,0.10776869382644125
difference,-0.05832555731161604,-0.04802174133333326,-0.014823224185353534
