,dice,presision,recall
before_mean,0.8850449785721052,0.9493936153157895,0.8759324292036841
before_std,0.21344672076413584,0.08520701584465686,0.22289719455522586
after_mean,0.9126500970000001,0.9406206541052633,0.9059306222263158
after_std,0.17355550865164657,0.10458799779454458,0.18271323509930554
difference,-0.027605118427894926,0.008772961210526176,-0.029998193022631736
