,dice,presision,recall
before_mean,0.7788744132078947,0.8554236132999999,0.8094218654394737
before_std,0.2937046165412055,0.22491354998184948,0.2773772719897027
after_mean,0.8306852375263157,0.8790253081578947,0.8267109410526315
after_std,0.21899473549475887,0.18969597272919572,0.22185386557232334
difference,-0.05181082431842099,-0.02360169485789476,-0.017289075613157845
