,dice,presision,recall
before_mean,0.8507598886263159,0.9330195729157894,0.8722856879578946
before_std,0.27923280829423924,0.14512189895310132,0.27168196040207854
after_mean,0.9044795872842105,0.9602083028947368,0.8984524277052631
after_std,0.19644199832298828,0.06396386485512254,0.21393694305993505
difference,-0.05371969865789461,-0.02718872997894739,-0.026166739747368495
