file_name,dice_mean,dice_std,presision_mean,presision_std,recall_mean,recall_std,hausdorff_distance_mean,hausdorff_distance_std
result_of_coronal_fold_5.csv,0.5330160721942349,0.4757722321613834,0.9615334875987158,0.16790677373661383,0.539966912422194,0.4760729713038837,0.04942960128028682,0.07094026458660245
result_of_coronal_fold_2.csv,0.5710770439346123,0.4669016373220375,0.9777930423318191,0.0981776568999286,0.5696250200326579,0.46824431579142445,0.044141244748818725,0.06595508196075138
result_of_coronal_fold_4.csv,0.5468588749394233,0.47861049345031215,0.9896811102512888,0.05907616564384668,0.5464558200873615,0.47974090571231276,0.04674489514610181,0.0683929894390709
result_of_coronal_fold_1.csv,0.5682879213334011,0.4683724481753128,0.980638278095045,0.09762542180469032,0.5666722246691962,0.4699425212588635,0.04575900236172946,0.0687243913884145
result_of_coronal_fold_3.csv,0.6413466723785445,0.42663891569966184,0.9046763304793473,0.22832859212561338,0.6647421163596512,0.42878679615158893,0.03227801497329838,0.05114178999621032
All,0.5721173169560432,0.0340963006938647,0.9628644497512433,0.027825449428710375,0.5774924187142122,0.04115603717804427,0.04367055170204704,0.005431256927494173
