Epoch,Time
1,828.952314376831
2,792.7422306537628
3,792.2310755252838
4,791.0305156707764
5,790.953230381012
6,790.3907930850983
7,791.8082315921783
8,791.2139267921448
9,789.0103709697723
10,788.7969074249268
11,788.5334234237671
12,788.0652306079865
13,787.863706111908
14,787.5727529525757
15,787.6541323661804
16,787.1502747535706
17,786.4910447597504
18,787.9097971916199
19,787.4854612350464
20,786.5660049915314
21,786.5367157459259
22,787.0767126083374
23,785.5221400260925
24,786.1799457073212
25,787.3393619060516
26,788.2244141101837
27,787.0438187122345
28,786.6846466064453
29,785.2825181484222
30,785.0448212623596
31,784.9591841697693
32,784.7138741016388
33,784.524600982666
34,784.8173582553864
35,786.2104766368866
36,782.0018854141235
37,782.1671938896179
38,782.2345700263977
39,782.4151227474213
40,782.4505016803741
41,781.3046002388
42,782.0825207233429
43,783.3937363624573
44,779.1718490123749
45,779.0975494384766
46,779.0178112983704
47,779.3809726238251
48,779.1862328052521
49,779.113570690155
50,779.0580484867096
51,779.2485685348511
52,778.8624567985535
53,778.9104435443878
54,778.8831992149353
55,779.1263420581818
56,778.7093596458435
57,778.4513821601868
58,778.8968143463135
59,778.5668156147003
60,778.6717426776886
61,778.5741548538208
62,778.6993942260742
63,778.4230751991272
