,dice,presision,recall
before_mean,0.8517428203333334,0.9714245425151516,0.8756226036616162
before_std,0.33871234524102173,0.16027333853388687,0.3164225788303676
after_mean,0.9072838451452991,0.9919719349572651,0.9005450757649573
after_std,0.2642121214494757,0.043242003200645855,0.27906181206135044
difference,-0.05554102481196577,-0.020547392442113455,-0.024922472103341198
