,dice,presision,recall
before_mean,0.9061709705858587,0.9416807329797979,0.9073450601313132
before_std,0.17125227745894128,0.08009554963055619,0.19029862143202284
after_mean,0.9470173077350428,0.9505967217094017,0.9521633480598292
after_std,0.10396531115515785,0.1016251877362882,0.09147658781584564
difference,-0.040846337149184064,-0.008915988729603752,-0.04481828792851594
