loss,precision,recall,dice_coef,hausdorff_distance,val_loss,val_precision,val_recall,val_dice_coef,val_hausdorff_distance,time
0.44769605328870377,0.5267107701860368,0.7298359603036282,0.57859018398882,0.11178869357722443,0.3836765603963719,0.734117713778518,0.6087846176568852,0.660604344412338,0.051709281323954116,247.99460244178772
0.44769605328870377,0.5267107701860368,0.7298359603036282,0.57859018398882,0.11178869357722443,0.3836765603963719,0.734117713778518,0.6087846176568852,0.660604344412338,0.051709281323954116,247.99460244178772
0.23632055124224619,0.7041244717877965,0.8187899005967517,0.754527080682821,0.045033768025161916,0.6133646294128063,0.8761134811612062,0.34912751776187917,0.4840124111362668,0.053289777716231904,228.80453658103943
0.19786026200582815,0.7416904846596163,0.8524152621973392,0.7913436588852905,0.04147490618187328,0.32515286796314774,0.7764445975769397,0.6664948725423148,0.7133075398068095,0.04759950034840162,228.58818411827087
0.17748903490083162,0.7626577259496201,0.8696838635344838,0.8111368472492972,0.039162867241214185,0.27939350466395535,0.6956897109053856,0.7601063173870708,0.7236608275147371,0.05388778139685475,228.64669466018677
0.16050941984840603,0.7815577149391174,0.8833830081446227,0.8282112443169882,0.03697749156894725,0.2831513333459233,0.7614254058793534,0.7267078986001569,0.7399617577708044,0.04534473277108614,228.48606514930725
0.14959302189391713,0.7926286306492117,0.8929558062276175,0.8388544458289479,0.03567883300616644,0.26507809480955435,0.7968427358671676,0.7352213424305584,0.7623458463092183,0.042641596149566564,228.7424590587616
0.14509135159815467,0.7977813459412996,0.8966787758261658,0.8433556178281474,0.035310603823339524,0.258457214402598,0.8010375169820564,0.7427292102991149,0.767890736114147,0.041191973233985345,228.63113617897034
0.13326537995490917,0.8099868482628534,0.9067736123883448,0.8549162319233251,0.033722699398911274,0.252888456402823,0.829713098947392,0.7400617449782615,0.7798475049262823,0.040346259025986805,228.48626065254211
0.1257382541028566,0.8179226830255154,0.9132628957892573,0.8622824185809423,0.03260530626921113,0.27179201148277105,0.8171707799268323,0.7220245756382166,0.7637080705443094,0.041172143531053564,228.6765055656433
0.12079906286021998,0.8229623997627302,0.9175349345040876,0.8671175722465959,0.03217909628048886,0.37899488772070683,0.818488371094992,0.5992728213238162,0.6841173314770986,0.04486076538126136,228.57477045059204
0.1159581174510856,0.8291652554689452,0.9212040296820707,0.8722270544878272,0.03158098700304711,0.23553312843622162,0.8029510933299397,0.7726812886637311,0.7847809281460074,0.03943975986263087,228.5408070087433
0.11143679266232391,0.8347424948631331,0.924593548719273,0.8769283263489257,0.030878834781605143,0.2775389701128006,0.8246868042058723,0.7127188862756241,0.7615335633588391,0.04102737164601337,228.81270480155945
0.10699271045971749,0.839811844049498,0.9282228175290795,0.881395647137664,0.03027042410834584,0.24483661762503692,0.793070546970811,0.7655218673306842,0.776087401356808,0.04077011058323605,228.99984097480774
0.10430698188584904,0.8423465416181919,0.9307839197474856,0.8839634025512739,0.029941177898801342,0.25798562986906187,0.8187305223110111,0.7383036569107411,0.7736052344011706,0.041002274781118994,228.5840311050415
0.10002800488714562,0.8476195090038832,0.9340294198934422,0.8883844465710397,0.02930611441951505,0.2728851938663527,0.8240631685700528,0.7186422420102496,0.7650572674218998,0.041312898920719016,228.58220028877258
0.09594733312206213,0.8522305702054224,0.9374540459278018,0.8924937964871872,0.028528745418284523,0.2442825334016667,0.8296336182328158,0.7528907082801641,0.7865234774212505,0.03897894596637681,228.47979879379272
0.09577745250751113,0.8529077345548675,0.9373777305664018,0.8928377679614133,0.028712577684674154,0.2530524522759194,0.8050188308538393,0.7494499092878297,0.7738866792168728,0.04232115424129852,228.4790530204773
0.09279533474771089,0.8559696544741475,0.939964731488117,0.8957040965557098,0.028159395789424346,0.26794769791669626,0.8490098814631617,0.7168798527052236,0.7749636270279108,0.0390884442124949,228.3351492881775
0.08863740264069896,0.8611793508363325,0.9431538928386777,0.9000625392032224,0.02744715891908421,0.25025357479272886,0.8059443224308103,0.7542340791502664,0.7768898658974226,0.04138984039079311,228.07691740989685
0.08666376329438631,0.8636549327262613,0.9446694877258567,0.9021281586830006,0.027216558409638183,0.26261732848577723,0.8374412026516227,0.7281541106312774,0.776561150162719,0.03966495039504628,228.02517127990723
0.08533593494618355,0.8644140840962876,0.9461754038583401,0.903224853443545,0.026934734138465206,0.2576230830924455,0.828102887785712,0.7384748834510182,0.7780050441276195,0.03999961435275022,228.32239031791687
