,dice,presision,recall
before_mean,0.6508158338141414,0.7944429848015152,0.7269406638823233
before_std,0.39461853403661323,0.3344964782052124,0.3684083952820621
after_mean,0.7227268389145298,0.829486533491453,0.7768154038418802
after_std,0.36706954541661774,0.3051304328596696,0.3322970520391243
difference,-0.07191100510038839,-0.035043548689937754,-0.049874739959556935
